  8557.46403  11.6480408  3.8027401
  8558.36331  4.03439331  3.72960162
  8559.26259  6.99472046  3.69243932
  8560.16187  9.73947144  3.67985058
  8561.06115  1.4178772  3.6364646
  8561.96043  0.460906982  3.62485766
  8562.85971  3.9258728  3.64265132
  8563.75899 -1.53118896  3.75195456
  8564.65827  4.1138916  3.60694337
  8565.55755  5.31890869  3.60971332
  8566.45683 -3.54302979  3.57318807
  8567.35612  5.20608521  3.60264635
  8568.2554  10.5472717  3.62635088
  8569.15468  4.84295654  3.64158726
  8570.05396  9.90930176  3.67691088
  8570.95324  14.0216064  3.72966862
  8571.85252  13.4719543  3.78989983
  8572.7518  14.4032593  3.81236982
  8573.65108  7.55169678  3.76755023
  8574.55036  8.67807007  3.76463366
  8575.44964  11.3765564  3.76532412
  8576.34892  23.2125549  3.81320715
  8577.2482  10.0324402  3.75388932
  8578.14748  3.96115112  3.72451234
  8579.04676 -1.19198608  3.69574428
  8579.94604  13.8753052  3.77864814
  8580.84532  12.5506592  3.81089473
  8581.7446  0.915100098  3.78455973
  8582.64388  11.5357056  3.8315053
  8583.54317  0.0792236328  3.79502392
  8584.44245 -1.30041504  3.7873292
  8585.34173 -5.9468689  3.7800343
  8586.24101 -9.28973389  3.8191247
  8587.14029 -2.45428467  3.82686949
  8588.03957 -9.94412231  4.00194216
  8588.93885 -5.48617554  3.89741588
  8589.83813  1.27767944  3.65301967
  8590.73741 -7.0774231  3.6388557
  8591.63669  0.778381348  3.5868957
  8592.53597  0.235931396  3.57758474
  8593.43525  3.45544434  3.5795455
  8594.33453  1.57144165  3.57959819
  8595.23381  9.20220947  3.6581552
  8596.13309  4.60604858  3.87353921
  8597.03237  13.4282837  4.13004541
  8597.93165  17.7376709  3.9813993
  8598.83094  18.0582886  3.69822001
  8599.73022  14.2684326  3.62366033
  8600.6295  6.25991821  3.60277247
  8601.52878  7.57659912  3.65334129
  8602.42806  7.33465576  3.73712945
  8603.32734  4.27554321  3.778754
  8604.22662  9.60351562  3.82047772
  8605.1259  0.893188477  3.79675722
  8606.02518 -0.20526123  3.78922129
  8606.92446  7.46105957  3.81143427
  8607.82374  4.62915039  3.80184984
  8608.72302  3.15078735  3.80969524
  8609.6223  3.82260132  3.8271668
  8610.52158  3.25634766  3.85325837
  8611.42086  5.18569946  3.87751389
  8612.32014  7.12796021  3.94848871
  8613.21942  8.49578857  3.99741006
  8614.11871  5.69192505  4.00203133
  8615.01799 -5.04089355  4.05167675
  8615.91727 -5.60299683  4.05039597
  8616.81655 -16.6233521  4.0214839
  8617.71583 -10.9991455  4.17377663
  8618.61511 -0.542572021  4.26201391
  8619.51439  5.49081421  4.27674246
  8620.41367 -0.927825928  4.33462667
  8621.31295 -0.273132324  4.45966482
  8622.21223 -2.4546814  4.4573884
  8623.11151 -7.20437622  4.42975283
  8624.01079 -4.47875977  4.55969524
  8624.91007 -6.97387695  4.63899803
  8625.80935 -7.96948242  4.58680916
  8626.70863 -6.45651245  4.50362158
  8627.60791 -2.20474243  4.68045187
  8628.50719 -5.98318481  4.8998208
  8629.40647 -1.74246216  4.60938454
  8630.30576 -6.4553833  4.44568729
  8631.20504 -8.98300171  4.59474754
  8632.10432 -15.8884888  4.6917119
  8633.0036 -13.266449  4.47967529
  8633.90288 -5.14129639  4.19658184
  8634.80216  3.20202637  4.30059052
  8635.70144  4.98876953  4.50028133
  8636.60072 -5.86196899  4.31506348
  8637.5 -5.4664917  3.98874378
  8638.39928  4.22595215  3.91573381
  8639.29856 -0.721893311  4.11846876
  8640.19784 -1.20529175  4.03414536
  8641.09712  2.53573608  3.92322063
  8641.9964  1.00039673  3.87151456
  8642.89568  3.49145508  3.72401595
  8643.79496 -0.724182129  3.58553171
  8644.69424 -5.26089478  3.5426414
  8645.59353  6.06759644  3.73021865
  8646.49281  5.08401489  4.02483273
  8647.39209  4.06884766  3.97888565
  8648.29137  17.2679749  3.91886592
  8649.19065  100.930206  4.57322407
  8650.08993  239.818756  5.32401037
  8650.98921  340.021332  5.70236588
  8651.88849  392.692047  5.62937975
  8652.78777  402.175842  5.35871124
  8653.68705  360.610596  5.56487274
  8654.58633  288.859406  5.7965126
  8655.48561  249.4617  5.85406351
  8656.38489  230.434265  5.48405313
  8657.28417  210.535645  4.8777256
  8658.18345  190.031097  4.96769857
  8659.08273  174.738434  5.40836096
  8659.98201  155.054474  5.53866959
  8660.88129  140.339783  5.30107403
  8661.78058  137.403656  4.63596582
  8662.67986  140.688202  4.38533688
  8663.57914  147.727509  4.91355419
  8664.47842  151.303192  5.32540178
  8665.3777  172.541382  5.38747835
  8666.27698  183.761414  4.98026991
  8667.17626  220.607361  4.53156662
  8668.07554  267.45755  4.698915
  8668.97482  302.357422  5.21424913
  8669.8741  380.847931  5.65817881
  8670.77338  497.303497  5.87674379
  8671.67266  522.207092  5.5296936
  8672.57194  434.729767  4.99617577
  8673.47122  304.193481  4.75181818
  8674.3705  197.85202  4.73933792
  8675.26978  110.866241  4.69137192
  8676.16906  56.9265442  4.51311445
  8677.06835  23.1542664  4.07471561
  8677.96763  19.9128113  3.77951932
  8678.86691  17.5505676  3.85899711
  8679.76619  20.0670471  4.1142621
  8680.66547  16.5130615  4.28846025
  8681.56475  7.42538452  4.21756077
  8682.46403  2.79550171  3.92860699
  8683.36331 -2.64801025  3.65788627
  8684.26259  2.42483521  3.63299513
  8685.16187  0.827758789  3.7165544
  8686.06115 -1.21444702  3.81915069
  8686.96043 -5.63040161  3.80232906
  8687.85971  1.43942261  3.68484902
  8688.75899  6.25439453  3.5327239
  8689.65827  7.63208008  3.51115942
  8690.55755  10.5835571  3.57401299
  8691.45683  5.07754517  3.66148043
  8692.35612  7.70352173  3.75664282
  8693.2554  12.1989441  3.77613926
  8694.15468  4.87179565  3.68247962
  8695.05396  7.39492798  3.63028622
  8695.95324  10.3380127  3.6437273
  8696.85252  9.85476685  3.72037649
  8697.7518  7.21508789  3.77365518
  8698.65108  5.70993042  3.80129623
  8699.55036  1.74246216  3.86032033
